device,storage,scenario,implementation,scheduler_threads,experiment,elapsed_time(ms),operations per client,buckets,clients,keys per bucket,keys total
omen,dict,read-only,central,22,1,305.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,2,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,3,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,4,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,5,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,6,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,7,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,8,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,9,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,10,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,11,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,12,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,13,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,14,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,15,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,16,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,17,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,18,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,19,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,20,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,21,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,22,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,23,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,24,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,25,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,26,302.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,27,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,28,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,29,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,22,30,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,1,301.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,2,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,3,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,4,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,5,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,6,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,7,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,8,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,9,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,10,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,11,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,12,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,13,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,14,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,15,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,16,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,17,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,18,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,19,312.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,20,303.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,21,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,22,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,23,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,24,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,25,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,26,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,27,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,28,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,29,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,23,30,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,1,312.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,2,307.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,3,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,4,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,5,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,6,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,7,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,8,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,9,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,10,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,11,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,12,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,13,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,14,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,15,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,16,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,17,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,18,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,19,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,20,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,21,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,22,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,23,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,24,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,25,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,26,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,27,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,28,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,29,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,24,30,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,1,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,2,314.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,3,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,4,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,5,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,6,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,7,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,8,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,9,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,10,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,11,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,12,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,13,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,14,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,15,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,16,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,17,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,18,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,19,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,20,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,21,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,22,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,23,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,24,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,25,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,26,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,27,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,28,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,29,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,25,30,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,1,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,2,314.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,3,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,4,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,5,324.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,6,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,7,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,8,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,9,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,10,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,11,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,12,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,13,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,14,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,15,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,16,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,17,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,18,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,19,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,20,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,21,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,22,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,23,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,24,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,25,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,26,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,27,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,28,283.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,29,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,26,30,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,1,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,2,313.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,3,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,4,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,5,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,6,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,7,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,8,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,9,312.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,10,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,11,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,12,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,13,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,14,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,15,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,16,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,17,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,18,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,19,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,20,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,21,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,22,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,23,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,24,278.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,25,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,26,302.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,27,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,28,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,29,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,27,30,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,1,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,2,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,3,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,4,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,5,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,6,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,7,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,8,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,9,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,10,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,11,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,12,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,13,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,14,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,15,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,16,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,17,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,18,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,19,281.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,20,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,21,276.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,22,279.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,23,282.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,24,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,25,280.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,26,299.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,27,275.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,28,277.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,29,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,28,30,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,1,319.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,2,328.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,3,304.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,4,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,5,303.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,6,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,7,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,8,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,9,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,10,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,11,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,12,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,13,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,14,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,15,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,16,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,17,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,18,286.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,19,316.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,20,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,21,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,22,287.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,23,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,24,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,25,284.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,26,301.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,27,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,28,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,29,289.0,1000,1000,100,100,100000
omen,dict,read-only,central,29,30,285.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,1,318.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,2,315.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,3,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,4,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,5,305.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,6,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,7,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,8,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,9,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,10,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,11,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,12,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,13,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,14,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,15,292.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,16,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,17,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,18,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,19,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,20,293.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,21,298.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,22,306.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,23,297.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,24,302.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,25,294.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,26,305.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,27,296.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,28,300.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,29,288.0,1000,1000,100,100,100000
omen,dict,read-only,central,3,30,291.0,1000,1000,100,100,100000
omen,dict,read-only,central,30,1,308.0,1000,1000,100,100,100000
omen,dict,read-only,central,30,2,310.0,1000,1000,100,100,100000
omen,dict,read-only,central,30,3,290.0,1000,1000,100,100,100000
omen,dict,read-only,central,30,4,295.0,1000,1000,100,100,100000
omen,dict,read-only,central,30,5,296.0,1000,1000,100,100,100000
